Target Low,Target High,Target Mean,Target Median,Avg Rating,Rec,Analysts
,,,,,none,
52.0,65.5,57.15,55.5,2.69231,hold,10.0
,,,,,,
42.0,54.0,49.28571,50.0,2.875,hold,7.0
65.0,75.0,68.44,67.5,1.0,strong_buy,5.0
19.24,35.0,29.06,31.0,1.5,strong_buy,4.0
9.15,9.15,9.15,9.15,3.4,hold,3.0
40.0117,58.825977,50.533573,50.515347,1.30769,strong_buy,13.0
55.0,93.0,73.71429,71.0,2.14286,buy,7.0
25.0,30.0,28.66667,29.5,2.33333,buy,6.0
,,,,,none,
51.0,88.0,64.86667,63.0,,none,15.0
24.0,41.0,31.69231,32.0,3.5,hold,13.0
,,,,,none,
114.0,170.0,142.2857,145.0,1.77778,buy,7.0
,,,,,none,
34.758663,65.96885,48.260986,46.15821,2.16667,buy,4.0
,,,,,none,
21.954916,23.229078,22.554106,22.478323,,none,3.0
25.0,50.0,37.23077,35.0,2.13333,buy,13.0
144.0,175.0,157.0,154.5,2.4,buy,4.0
72.0,96.0,82.83333,85.0,2.5,buy,6.0
,,,,,none,
,,,,,none,
51.0,68.0,60.16667,60.0,1.41667,strong_buy,12.0
63.0,130.0,88.0,81.0,1.46154,strong_buy,13.0
,,,,,none,
,,,,,none,
49.0,99.0,81.16667,87.5,2.0,buy,6.0
,,,,,none,
,,,,,,
,,,,,none,
8.0,14.0,11.14286,11.0,4.0,underperform,7.0
100.0,134.0,113.06667,113.0,1.27778,strong_buy,15.0
14.227987,18.98477,16.30745,15.987108,1.38462,strong_buy,13.0
,,,,,none,
100.0,285.0,163.2,155.0,2.1,buy,10.0
39.0,80.0,65.42857,70.0,2.25,buy,7.0
9.9,35.0,15.18667,12.5,2.5,buy,15.0
,,,,,none,
,,,,,none,
23.0,32.0,29.16667,30.0,1.42857,strong_buy,6.0
,,,,,none,
39.0,75.0,56.14667,55.0,1.41667,strong_buy,12.0
76.0,123.0,100.0,95.0,2.0,buy,9.0
14.0,16.0,15.25,15.5,2.0,buy,4.0
,,,,,none,
18.0,28.0,22.57143,22.0,1.25,strong_buy,7.0
44.0,118.0,66.6875,65.5,2.0,buy,16.0
26.0,31.0,28.0,27.5,1.75,buy,4.0
39.0,76.0,53.44444,51.0,2.33333,buy,9.0
77.0,88.0,82.66667,83.0,2.0,buy,3.0
60.0,109.0,76.27273,75.0,1.16667,strong_buy,11.0
525.0,570.0,548.3333,550.0,,none,3.0
,,,,,,
110.0,145.0,127.71429,130.0,1.55556,buy,7.0
54.0,73.0,67.66667,70.0,,none,12.0
5.40541,5.40541,5.40541,5.40541,3.0,hold,1.0
92.0,116.0,105.75,107.5,1.75,buy,4.0
300.0,380.0,343.33334,350.0,,none,3.0
18.0,27.0,20.69231,19.0,,none,13.0
25.0,32.0,28.6,28.0,1.57143,buy,5.0
,,,,,none,
79.0,102.0,91.61538,91.0,,none,13.0
7.0,11.0,9.62857,10.2,1.28571,strong_buy,7.0
,,,,,none,
78.0,88.0,83.75,84.5,,none,4.0
,,,,,none,
32.0,36.0,34.91667,35.75,,none,6.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
11.0,11.0,11.0,11.0,3.33333,hold,2.0
12.911025,26.18391,17.328728,17.170803,1.58333,buy,12.0
,,,,,none,
2.25,2.25,2.25,2.25,,none,1.0
40.0,44.0,42.4,42.0,3.16667,hold,5.0
50.0,85.0,66.46667,63.0,2.06667,buy,15.0
67.0,73.0,70.0,70.0,2.0,buy,2.0
132.0,155.0,140.875,140.0,1.4,strong_buy,8.0
80.0,120.0,99.1,99.0,1.6,buy,10.0
60.0,70.0,64.66667,65.0,,none,6.0
14.0,14.0,14.0,14.0,,none,1.0
106.0,145.0,118.6,119.0,1.3,strong_buy,10.0
32.0,39.0,34.90909,35.0,2.08333,buy,11.0
95.0,115.0,108.0,110.0,1.77778,buy,9.0
,,,,,none,
95.08,120.0,111.69333,120.0,1.8,buy,3.0
,,,,,none,
64.0,146.0,91.21429,85.0,2.0,buy,14.0
,,,,,none,
76.0,90.0,82.28571,81.0,1.57143,buy,7.0
66.0,80.0,75.0,79.0,2.66667,hold,3.0
150.0,185.0,162.0,151.0,,none,3.0
33.0,55.0,43.66667,45.0,3.18182,hold,9.0
225.0,260.0,243.33333,247.5,1.66667,buy,6.0
,,,,1.72727,buy,
32.0,45.0,39.95,41.0,2.04167,buy,20.0
6.5,14.0,11.77273,12.0,1.36364,strong_buy,11.0
,,,,,none,
78.0,110.0,94.75,95.5,1.5,strong_buy,4.0
150.0,172.0,163.33333,168.0,1.33333,strong_buy,3.0
20.0,28.0,23.75,24.0,1.66667,buy,6.0
10.0,52.0,24.28571,23.0,2.44444,buy,7.0
76.0,100.0,88.0,88.0,,none,2.0
,,,,,none,
68.0,90.0,76.0,75.0,,none,7.0
,,,,,none,
,,,,,none,
66.87632,66.87632,66.87632,66.87632,,none,1.0
140.0,165.0,154.6,158.0,,none,5.0
38.0,44.0,41.83333,43.0,,none,6.0
17.0,22.0,19.6,20.0,2.1,buy,10.0
6.0,23.0,13.45833,13.0,2.84615,hold,12.0
131.0,200.0,171.66667,184.0,2.33333,buy,3.0
3.46,4.8,4.02143,4.0,1.85714,buy,7.0
56.0,69.0,59.33333,58.0,2.57143,hold,6.0
86.0,88.0,87.0,87.0,,none,2.0
92.0,98.0,95.0,95.0,,none,2.0
19.0,60.0,37.73684,37.0,1.95238,buy,19.0
47.0,82.0,69.72727,70.0,1.45455,strong_buy,11.0
,,,,,none,
8.5,12.75,10.45357,10.65,2.0,buy,14.0
83.0,83.0,83.0,83.0,2.33333,buy,1.0
,,,,,none,
19.0,25.0,21.21875,20.75,,none,8.0
,,,,,none,
42.0,50.0,46.2,46.0,1.8,buy,5.0
53.0,89.0,78.27273,81.0,1.36364,strong_buy,11.0
95.0,125.0,115.28571,118.0,1.42857,strong_buy,7.0
,,,,,none,
,,,,,none,
,,,,,none,
57.0,88.0,73.66667,75.0,1.83333,buy,6.0
9.5,9.5,9.5,9.5,2.0,buy,1.0
,,,,,none,
45.0,65.0,57.33333,62.0,1.0,strong_buy,3.0
64.0,104.0,77.85714,76.0,1.29412,strong_buy,14.0
24.0,26.0,25.0,25.0,,none,5.0
10.75,18.95,14.54,13.5,2.6,hold,5.0
12.0,20.0,15.0,14.5,2.27273,buy,9.0
,,,,,none,
47.0,70.0,56.16667,55.0,2.05263,buy,18.0
15.0,18.0,16.5,16.5,,none,8.0
4.4,9.5,8.2053,8.85,1.7,buy,10.0
17.0,20.0,19.0,19.5,2.0,buy,4.0
20.744316,31.012783,26.697582,26.450117,1.8,buy,5.0
,,,,,none,
27.0,48.0,38.46667,39.0,1.46667,strong_buy,15.0
10.0,25.0,15.28947,14.5,2.18182,buy,19.0
17.0,25.0,21.41667,21.5,,none,12.0
151.0,175.0,165.33333,168.0,1.875,buy,6.0
25.0,32.0,28.86908,29.0,,none,13.0
47.0,80.0,63.75,64.0,2.2,buy,8.0
21.0,22.0,21.33333,21.0,1.4,strong_buy,3.0
,,,,,none,
75.0,102.0,92.33333,93.5,,none,6.0
,,,,,none,
,,,,,none,
,,,,,none,
140.0,185.0,174.26334,180.0,1.14286,strong_buy,6.0
20.0,22.0,20.8,21.0,,none,5.0
,,,,,none,
90.0,115.0,97.71429,97.0,1.14286,strong_buy,7.0
55.0,90.0,73.33333,78.0,1.88889,buy,9.0
,,,,,none,
105.0,141.0,125.88889,128.0,1.6,buy,9.0
50.0,81.0,67.6,72.0,2.16667,buy,5.0
74.0,84.0,79.5,80.0,,none,4.0
18.0,22.0,19.5,19.0,,none,4.0
,,,,,none,
,,,,,none,
30.0,65.0,52.6,54.0,3.07143,hold,20.0
,,,,5.0,sell,
45.0,54.0,50.0,50.0,1.3,strong_buy,8.0
4.0,12.0,5.98438,5.0,2.38889,buy,16.0
,,,,3.16667,hold,
65.0,97.0,80.2,85.0,2.66667,hold,5.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
100.0,120.0,111.66667,115.0,1.66667,buy,3.0
45.0,55.0,50.6,51.0,,none,5.0
,,,,,none,
95.0,146.0,123.21429,130.0,1.73333,buy,14.0
27.0,32.0,29.0,28.0,2.28571,buy,9.0
84.0,100.0,94.75,97.5,1.5,strong_buy,4.0
38.0,62.0,52.1,52.0,2.6,hold,10.0
,,,,,none,
,,,,,none,
29.0,38.0,31.85714,30.0,1.85714,buy,7.0
68.0,93.0,76.4,72.0,,none,5.0
105.0,105.0,105.0,105.0,3.0,hold,1.0
115.0,160.0,137.5,137.5,2.33333,buy,2.0
,,,,,none,
12.0,20.0,15.5,15.0,2.875,hold,6.0
48.0,80.0,61.83333,63.5,2.5,buy,12.0
,,,,,none,
46.0,55.0,50.625,50.5,,none,8.0
45.0,60.0,52.5,52.5,1.0,strong_buy,2.0
43.0,150.0,111.4,115.0,2.45455,buy,10.0
75.0,76.5,76.2,76.5,,none,5.0
152.0,194.0,178.25,183.5,,none,4.0
37.0,51.0,42.0,41.0,1.57143,buy,7.0
108.0,310.0,229.3,244.0,1.78571,buy,14.0
23.0,38.0,27.6,26.0,3.0,hold,15.0
,,,,,none,
10.0,22.0,16.375,17.0,2.92857,hold,12.0
27.0,40.0,34.25,35.0,2.2,buy,4.0
27.0,38.0,32.0,33.0,,none,14.0
75.0,100.0,82.8,80.0,1.83333,buy,5.0
19.0,23.0,20.5,20.0,2.25,buy,7.0
23.0,34.0,30.77778,31.0,2.8,hold,9.0
12.52,28.0,18.51714,17.0,2.0,buy,7.0
24.0,39.0,28.19231,27.0,1.38462,strong_buy,13.0
54.0,75.0,66.2,66.0,,none,5.0
33.0,44.0,38.66667,38.5,1.92857,buy,12.0
50.0,81.0,69.0,74.0,2.5,buy,5.0
67.0,97.0,78.0,74.0,2.5,buy,4.0
20.0,30.0,26.23077,28.0,2.0,buy,13.0
9.75,11.75,10.66667,10.5,2.5,buy,3.0
18.0,26.0,21.5,22.0,1.55556,buy,8.0
38.0,73.0,55.2,53.5,2.75,hold,10.0
41.5,51.0,45.625,45.0,3.25,hold,4.0
,,,,,none,
96.0,110.0,103.66667,104.0,2.28571,buy,6.0
65.0,85.0,76.83333,78.0,,none,6.0
18.0,21.0,19.5,19.5,2.28571,buy,6.0
37.0,48.0,44.09091,43.0,1.45455,strong_buy,11.0
,,,,,none,
17.0,23.0,19.5,19.0,2.0,buy,4.0
28.0,38.0,32.25,31.5,2.5,buy,8.0
21.0,30.0,26.0,26.0,2.5,buy,5.0
5.0,20.0,9.84062,9.0,2.05,buy,16.0
13.0,23.0,18.9,19.5,1.75,buy,10.0
61.0,80.0,67.66667,65.5,2.0,buy,6.0
59.0,70.0,64.5,64.5,,none,4.0
65.0,76.0,70.5,70.5,2.0,buy,2.0
69.0,82.0,75.66667,76.0,4.33333,underperform,3.0
155.0,185.0,167.25,165.5,1.42857,strong_buy,8.0
,,,,,none,
47.0,75.0,66.35294,67.0,2.52632,hold,17.0
,,,,,none,
,,,,,none,
,,,,,none,
24.0,28.0,26.125,26.0,,none,8.0
,,,,,none,
24.020418,37.076855,28.475784,27.508078,1.17647,strong_buy,16.0
,,,,,none,
53.0,70.0,60.36842,60.0,1.2,strong_buy,19.0
41.0,49.0,44.14286,43.0,,none,7.0
224.78,280.0,245.92667,233.0,1.66667,buy,3.0
62.0,73.0,67.4,67.0,,none,5.0
20.0,26.0,22.75,22.5,1.5,strong_buy,4.0
,,,,,none,
,,,,,none,
11.0,16.0,14.64706,15.0,1.23529,strong_buy,17.0
111.0,150.0,131.66667,134.0,1.0,strong_buy,3.0
22.0,37.0,33.90909,35.0,,none,11.0
,,,,,none,
,,,,,none,
55.0,75.0,65.66667,65.0,2.14286,buy,6.0
67.0,90.0,75.0,71.5,1.0,strong_buy,4.0
145.0,191.0,176.5,180.0,1.71429,buy,6.0
14.0,19.0,16.45,16.75,2.75,hold,10.0
24.0,30.0,27.33333,27.5,,none,6.0
120.0,152.0,129.4,125.0,1.16667,strong_buy,5.0
37.0,43.0,39.4,38.0,,none,5.0
29.0,70.0,48.54545,52.0,3.0,hold,11.0
25.0,34.0,30.5,31.0,2.25,buy,7.0
35.0,45.0,39.0,37.0,1.0,strong_buy,5.0
34.0,42.0,37.42857,38.0,2.0,buy,7.0
11.0,13.0,12.0,12.0,1.5,strong_buy,4.0
30.0,53.0,43.21429,45.0,2.2,buy,14.0
255.0,300.0,277.5,277.5,,none,2.0
54.0,68.0,58.2,56.0,1.85714,buy,5.0
27.0,59.0,40.07692,40.0,2.07143,buy,13.0
220.0,236.0,225.33333,220.0,,none,3.0
22.0,30.0,26.33333,26.0,3.0,hold,6.0
18.0,22.5,19.7,20.0,1.0,strong_buy,5.0
29.0,32.0,30.5,30.5,,none,2.0
,,,,,none,
74.0,240.0,111.1,100.0,1.90476,buy,20.0
36.0,49.0,41.0,39.5,2.8,hold,4.0
33.0,45.0,39.25,39.0,1.75,buy,8.0
193.0,247.0,225.09091,227.0,1.45455,strong_buy,11.0
3.75,7.0,5.14444,5.0,,none,9.0
34.0,43.0,38.1,37.0,,none,10.0
25.0,31.0,28.125,28.5,1.25,strong_buy,8.0
65.0,158.0,93.29412,90.0,1.73684,buy,17.0
,,,,,none,
,,,,,none,
43.0,65.0,54.89278,55.0,1.21053,strong_buy,18.0
,,,,,none,
120.0,148.0,136.0,140.0,1.6,buy,5.0
14.840649,27.28297,21.131224,21.20064,,none,4.0
40.0,79.0,56.125,53.0,3.0,hold,8.0
26.712717,39.84212,33.394974,33.848415,2.27273,buy,11.0
15.0,28.6,20.88333,19.5,1.38462,strong_buy,12.0
24.0,36.0,31.0,31.5,1.53846,buy,12.0
6.0,10.0,8.0,8.0,,none,2.0
62.0,62.0,62.0,62.0,,none,1.0
12.0,15.0,13.4,14.0,2.42857,buy,5.0
,,,,,,
,,,,,none,
18.0,38.0,25.375,22.75,2.25,buy,4.0
,,,,,none,
,,,,,none,
139.0,150.0,144.0,143.5,,none,4.0
,,,,,none,
,,,,,none,
22.0,24.0,22.8,23.0,2.66667,hold,5.0
56.0,80.0,65.0,62.0,1.6,buy,10.0
29.0,125.0,88.77778,96.5,1.55556,buy,18.0
72.0,91.0,81.5,81.5,2.66667,hold,2.0
,,,,,none,
17.0,80.0,43.78571,38.5,1.86667,buy,14.0
35.0,70.0,61.66667,68.0,2.28571,buy,6.0
,,,,,none,
34.0,128.0,86.05,80.5,1.38095,strong_buy,20.0
55.0,85.0,68.71429,68.0,2.25,buy,7.0
202.0,220.0,209.6,210.0,1.66667,buy,5.0
16.0,21.0,19.14286,20.0,2.3,buy,7.0
,,,,,none,
6.4714,40.4,23.39343,22.93,1.53846,buy,15.0
,,,,,none,
39.0,60.0,48.69231,45.0,1.64286,buy,13.0
18.0,25.0,21.92308,22.0,1.85714,buy,13.0
8.6,18.31,11.96053,11.5,2.2,buy,19.0
46.0,81.0,57.18182,55.0,2.45455,buy,11.0
,,,,,none,
,,,,,,
,,,,,none,
51.0,51.0,51.0,51.0,3.0,hold,1.0
,,,,,none,
90.0,95.0,92.5,92.5,2.75,hold,2.0
49.6,95.0,77.71667,80.0,,none,12.0
,,,,,none,
,,,,,none,
45.0,69.0,58.4,63.0,1.8,buy,5.0
,,,,,none,
51.0,60.0,55.5,55.5,1.0,strong_buy,4.0
6.9077673,10.029972,8.447914,8.42696,1.5,strong_buy,4.0
26.0,43.0,33.36364,34.0,2.18182,buy,11.0
51.0,98.0,68.73333,69.0,2.625,hold,15.0
13.5,18.0,15.78571,15.0,,none,7.0
5.0,10.0,7.08333,7.0,,none,6.0
17.0,30.0,21.88889,22.0,2.15,buy,18.0
14.0,24.0,16.85714,16.5,2.64706,hold,14.0
36.0,45.0,41.69444,42.0,,none,9.0
35.0,97.0,69.375,68.5,1.52941,buy,16.0
34.0,60.0,44.66667,43.0,1.66667,buy,6.0
,,,,,none,
32.0,53.0,36.53333,35.0,2.41176,buy,15.0
,,,,,none,
26.93719,44.921635,40.07114,40.904446,1.41667,strong_buy,11.0
20.0,24.0,22.5,22.5,1.85714,buy,6.0
7.0,17.0,9.31818,9.0,3.46667,hold,11.0
17.0,21.0,19.0,19.0,1.5,strong_buy,2.0
22.0,32.0,27.33333,28.0,2.0,buy,3.0
32.0,55.0,41.18182,40.0,2.07692,buy,11.0
2.2589002,3.9956264,2.8287928,2.6625438,,none,5.0
97.0,230.0,144.14285,150.0,2.11765,buy,14.0
34.0,47.0,41.0,40.0,1.0,strong_buy,5.0
39.0,56.0,49.625,51.0,2.375,buy,8.0
56.0,59.0,57.8,58.0,,none,5.0
11.0,15.0,13.66667,15.0,,none,3.0
,,,,,none,
19.0,27.0,23.5,24.5,3.71429,underperform,6.0
35.0,68.0,44.55556,43.0,1.36842,strong_buy,18.0
111.0,140.0,131.125,132.5,,none,8.0
28.0,31.0,29.5,29.5,2.22222,buy,8.0
20.0,26.0,22.8,23.0,1.8,buy,5.0
72.0,95.0,82.33333,81.0,2.44444,buy,9.0
,,,,,none,
2.5,5.5,3.87692,3.9,2.53846,hold,13.0
175.0,185.0,178.33333,175.0,,none,3.0
5.75,8.0,6.975,7.0,2.46154,buy,10.0
42.0,72.0,56.22222,52.0,3.0,hold,9.0
21.0,26.0,22.8,22.0,,none,5.0
0.7,2.0,1.14286,1.0,3.5,hold,7.0
14.0,28.0,17.5,14.0,1.8,buy,5.0
21.0,25.0,23.83333,24.0,1.71429,buy,6.0
14.0,16.0,15.0,15.0,2.0,buy,2.0
27.0,55.0,33.23529,30.0,2.44444,buy,17.0
36.0,58.0,50.88889,51.0,1.55556,buy,9.0
35.0,64.0,53.33333,57.45,,none,12.0
15.0,26.0,20.43182,20.0,1.5,strong_buy,11.0
33.0,65.0,47.11111,45.0,1.55556,buy,9.0
21.0,35.0,30.1,30.0,1.38095,strong_buy,20.0
,,,,,none,
,,,,,none,
6.5,12.0,8.75,7.25,1.4,strong_buy,5.0
,,,,,none,
66.0,76.0,70.5,70.5,,none,6.0
4.0,6.0,4.92857,5.0,3.27273,hold,7.0
,,,,,none,
58.0,108.0,78.63636,78.0,1.90909,buy,11.0
,,,,,none,
,,,,,none,
23.0,60.0,34.15385,33.0,1.69231,buy,13.0
11.997883,21.026659,16.746614,17.019611,1.4,strong_buy,5.0
16.0,57.0,39.46154,44.0,1.6875,buy,13.0
,,,,,none,
81.0,86.0,84.6,85.0,,none,5.0
34.0,34.0,34.0,34.0,2.5,buy,1.0
225.0,260.0,244.25,246.0,1.33333,strong_buy,4.0
13.0,13.0,13.0,13.0,3.0,hold,1.0
,,,,,none,
16.0,28.0,22.08333,23.0,3.28571,hold,12.0
9.0,20.0,14.5,14.5,2.66667,hold,2.0
28.0,33.0,30.875,31.0,2.66667,hold,6.0
25.0,45.0,36.125,37.5,,none,8.0
65.0,127.0,91.9,90.0,2.3,buy,10.0
65.0,95.0,82.25,80.0,2.0,buy,8.0
2.0980277,3.1336005,2.5035934,2.4387152,,none,5.0
26.0,27.0,26.5,26.5,,none,2.0
10.0,12.0,10.4,10.0,2.16667,buy,5.0
13.0,27.0,19.39474,18.5,2.35,buy,19.0
,,,,,none,
6.734007,6.734007,6.734007,6.734007,3.0,hold,1.0
55.0,70.0,60.8,55.0,1.4,strong_buy,5.0
,,,,,none,
80.0,105.0,93.3,92.5,1.5,strong_buy,10.0
73.0,85.0,78.0,78.0,,none,7.0
31.0,40.0,34.28571,34.0,1.14286,strong_buy,7.0
229.0,320.0,271.85715,277.0,1.28571,strong_buy,7.0
9.957257,11.780372,10.868814,10.868814,2.0,buy,2.0
,,,,,none,
,,,,,,
38.0,55.0,46.5,45.0,1.16667,strong_buy,6.0
17.0,33.6,22.21667,21.5,1.25,strong_buy,12.0
,,,,,none,
54.0,62.0,58.66667,60.0,1.66667,buy,3.0
21.0,24.0,23.72727,24.0,,none,11.0
29.0,46.0,38.44444,40.0,,none,9.0
81.0,90.0,85.5,85.5,,none,4.0
,,,,,none,
49.0,75.0,63.33333,62.0,1.33333,strong_buy,9.0
46.0,55.0,50.33333,50.0,1.66667,buy,3.0
85.0,135.0,104.75,97.5,2.66667,hold,8.0
53.0,79.0,65.11111,62.0,1.81818,buy,9.0
,,,,,none,
19.0,24.0,21.91667,22.0,,none,6.0
18.0,26.0,23.71429,24.0,2.0,buy,7.0
14.0,16.0,15.125,15.0,3.33333,hold,8.0
15.0,21.0,17.77273,18.0,1.90909,buy,11.0
,,,,,none,
,,,,,,
43.0,67.0,53.36364,55.0,2.07692,buy,11.0
5.1221557,14.344117,11.344721,12.057206,2.0,buy,14.0
31.0,52.0,41.375,40.5,2.11111,buy,8.0
17.0,45.0,25.25,23.0,2.5,buy,12.0
200.0,220.0,209.8,205.0,,none,5.0
36.0,46.0,43.0,45.0,,none,5.0
22.0,23.0,22.66667,23.0,3.0,hold,3.0
,,,,,none,
6.86247,8.829132,7.532163,6.90488,,none,3.0
28.0,32.0,29.8,30.0,2.42857,buy,5.0
12.5,20.0,15.625,15.0,2.0,buy,4.0
9.0,18.0,13.16667,13.0,3.0,hold,6.0
20.0,31.0,23.46667,23.0,2.73333,hold,15.0
10.0,20.0,16.27778,16.5,2.90476,hold,18.0
8.5,11.3,9.9,9.9,2.0,buy,2.0
9.3,16.0,13.4125,14.0,2.0,buy,8.0
,,,,,none,
24.0,38.0,32.04,33.6,2.2,buy,5.0
25.0,38.0,32.5,33.5,,none,6.0
31.0,33.0,32.25,32.5,,none,4.0
8.0,12.0,9.8125,9.5,1.4,strong_buy,8.0
23.0,29.0,25.42857,25.0,2.28571,buy,7.0
10.0,20.0,14.30769,14.0,1.53846,buy,13.0
45.0,92.0,76.0,77.5,1.375,strong_buy,8.0
31.0,43.5,37.25,37.25,3.25,hold,2.0
,,,,,none,
135.0,165.0,151.2,150.0,1.4,strong_buy,5.0
187.0,326.0,243.94,237.0,2.9375,hold,15.0
,,,,,none,
,,,,,none,
11.0,13.0,11.625,11.25,3.25,hold,4.0
40.0,55.0,47.66667,48.0,,none,9.0
,,,,,none,
9.0,15.0,11.07143,10.2,2.3,buy,7.0
14.0,23.0,18.95455,20.0,1.54545,buy,11.0
27.0,38.0,31.9,31.5,1.18182,strong_buy,10.0
6.0,54.0,36.66667,36.0,1.66667,buy,9.0
15.0,22.0,18.5,18.5,2.0,buy,2.0
,,,,,none,
29.0,36.0,32.11111,32.0,1.4,strong_buy,9.0
165.0,180.0,171.5,170.5,1.2,strong_buy,4.0
,,,,,none,
9.0,22.0,16.09091,16.0,,none,11.0
6.25,17.0,9.2125,8.25,1.625,buy,8.0
23.0,29.0,26.14286,26.0,2.55556,hold,7.0
17.957739,27.589691,21.705898,20.025541,1.28571,strong_buy,7.0
6.0,9.0,7.54545,7.5,1.58333,buy,11.0
41.0,46.0,43.6,43.0,,none,5.0
35.0,40.0,36.66667,35.0,1.66667,buy,3.0
28.0,45.0,39.75,41.5,1.7,buy,8.0
25.0,50.0,33.8,33.0,2.3,buy,10.0
10.194022,12.492757,11.44021,11.287397,,none,7.0
,,,,,none,
17.5,25.0,21.125,21.0,,none,4.0
36.0,47.0,43.5,45.5,2.5,buy,4.0
5.0,9.0,6.825,6.5,2.45455,buy,10.0
24.0,25.0,24.4,24.25,,none,10.0
,,,,,none,
45.0,49.0,46.83333,47.0,,none,6.0
34.0,44.0,38.6,37.0,,none,5.0
0.4,1.5,0.96667,1.0,,none,3.0
27.0,54.0,40.5,39.0,1.4,strong_buy,10.0
,,,,,none,
117.0,130.0,124.0,125.0,1.33333,strong_buy,3.0
81.0,86.0,84.2,85.0,,none,5.0
13.0,30.0,21.75,23.0,3.42857,hold,12.0
,,,,,none,
13.0,16.0,14.75,15.0,2.0,buy,4.0
0.9993593,2.9982169,2.2558289,2.2988744,2.33333,buy,19.0
6.99,17.0,11.915,12.05,,none,6.0
51.0,51.0,51.0,51.0,,none,1.0
,,,,,,
8.0,8.0,8.0,8.0,2.6,hold,1.0
23.0,36.0,28.4,27.0,1.33333,strong_buy,15.0
24.0,25.0,24.66667,25.0,1.0,strong_buy,3.0
44.0,75.0,57.5,56.5,2.71429,hold,6.0
28.0,29.0,28.5,28.5,3.0,hold,2.0
70.0,80.0,75.66667,77.0,1.33333,strong_buy,3.0
48.0,60.0,51.6,51.0,1.09091,strong_buy,10.0
10.0,21.0,12.69231,11.0,2.6,hold,13.0
,,,,,none,
47.0,55.0,50.16667,50.0,2.14286,buy,6.0
24.0,40.0,31.5,30.0,1.15789,strong_buy,16.0
37.0,57.0,47.66667,48.5,2.0,buy,6.0
4.0,5.0,4.38571,4.1,,none,7.0
30.0,34.0,32.0,32.0,1.66667,buy,5.0
22.0,27.5,24.375,24.0,,none,4.0
72.0,75.0,73.4,73.0,,none,5.0
,,,,,none,
,,,,,,
47.0,64.0,53.5,51.0,1.16667,strong_buy,6.0
63.0,73.0,66.66667,64.0,,none,3.0
48.0,65.0,56.0,55.0,2.2,buy,5.0
1.0,10.3,6.25714,6.0,2.71429,hold,7.0
28.0,38.0,31.5,30.0,1.0,strong_buy,5.0
51.0,85.0,66.22222,64.0,1.66667,buy,9.0
122.0,150.0,136.0,136.0,2.0,buy,2.0
92.0,120.0,104.77778,106.0,,none,9.0
3.15,5.0,4.05,4.0,1.375,strong_buy,3.0
3.6,6.0,4.65833,4.675,3.0,hold,6.0
18.3,23.0,21.06,22.0,1.6,buy,5.0
7.25,12.0,10.0625,10.5,1.57143,buy,4.0
8.0,10.0,8.96667,8.9,2.57143,hold,6.0
,,,,,none,
78.0,116.0,96.75,95.0,1.0,strong_buy,8.0
21.0,30.0,25.33333,25.0,1.66667,buy,3.0
25.0,72.0,47.15385,46.0,1.35714,strong_buy,13.0
,,,,,none,
36.0,47.0,39.9375,39.5,2.29412,buy,16.0
51.0,57.0,53.75,53.5,,none,4.0
9.0,17.0,10.88889,10.0,,none,9.0
29.0,42.0,33.8,33.0,2.85714,hold,5.0
23.0,45.0,33.125,32.5,2.33333,buy,8.0
31.0,70.0,50.54545,49.0,1.72727,buy,11.0
4.0,13.8,6.165,5.25,2.80769,hold,20.0
,,,,,none,
,,,,,none,
,,,,,none,
80.0,110.0,93.75,92.5,1.4,strong_buy,4.0
6.5,10.0,8.42857,8.5,1.375,strong_buy,7.0
21.700918,28.605597,25.399979,25.646698,,none,4.0
60.0,79.0,69.42857,68.0,1.25,strong_buy,7.0
11.0,20.0,16.5,16.5,1.55556,buy,8.0
40.0,40.0,40.0,40.0,,none,1.0
67.0,67.0,67.0,67.0,,none,3.0
,,,,,none,
9.0,19.0,11.66667,11.0,3.0,hold,9.0
60.0,60.0,60.0,60.0,2.0,buy,1.0
,,,,,none,
190.0,225.0,202.5,197.5,1.2,strong_buy,4.0
11.0,18.0,15.11111,15.0,2.0,buy,9.0
5.0,24.0,10.2,8.0,1.4,strong_buy,5.0
21.0,27.0,24.83333,25.5,3.14286,hold,6.0
14.0,22.0,17.45455,17.0,1.45455,strong_buy,11.0
18.0,20.0,19.0,19.0,1.75,buy,3.0
13.5,18.0,15.75,15.5,2.16667,buy,6.0
111.0,160.0,140.72726,140.0,1.5,strong_buy,11.0
50.0,55.0,52.5,52.5,2.75,hold,2.0
32.0,34.0,33.33333,34.0,,none,3.0
115.0,115.0,115.0,115.0,1.5,strong_buy,2.0
11.5,27.5,19.73077,20.0,1.71429,buy,13.0
21.0,23.0,22.33333,23.0,1.66667,buy,3.0
50.0,97.0,76.0,77.0,1.3,strong_buy,9.0
85.0,132.0,99.72727,90.0,1.16667,strong_buy,11.0
,,,,,,
6.25,10.0,7.53333,7.0,2.0,buy,15.0
3.0,10.0,6.46667,6.5,2.625,hold,6.0
62.0,90.0,76.57143,78.0,,none,7.0
6.0,11.0,8.21429,8.0,,none,7.0
22.0,30.0,26.57143,27.0,,none,7.0
35.0,50.0,42.33333,42.0,2.0,buy,3.0
35.0,50.0,41.4,42.0,2.0,buy,5.0
